ปีที่เกิดเหตุ,หน่วยงาน,สายทาง,ก.ม.,จังหวัด,บริเวณที่เกิดเหตุ/ลักษณะทาง,มูลเหตุสันนิษฐาน,ลักษณะการเกิดอุบัติเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,จำนวนรถที่เกิดเหตุ(รวมคันที่1),จำนวนที่เกิดเหตุทั้งหมด(รวมคนเดินเท้า),รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,รถบรรทุกมากกว่า6ล้อไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ(รถพ่วง),อื่นๆ,จำนวนผู้เสียชีวิต,จำนวนผู้บาดเจ็บสาหัส,จำนวนผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,ชั่วโมง,time_period,year,month,day,is_weekend,is_new_year,is_songkran,day_type,subdistrict_code
2026,กรมทางหลวง,สุพรรณบุรี - ลาดตาล,8.4,สุพรรณบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.55325343,100.1980296,2,2,0,0,0,0,0,0,2,2,12,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,นาเหนือ - คำพอก,29.394,นครพนม,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.16009051,104.6489743,1,1,0,0,0,0,1,0,0,0,12,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,แขวงคลองสองต้นนุ่น - พิมพา,9.0,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.73052244,100.7227327,2,2,1,0,0,0,0,0,0,0,12,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ปากจ่า - ค่ายรวมมิตร,49.883,สงขลา,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.965906101,100.1358495,1,1,0,0,0,0,0,0,1,1,12,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองสระพัง - มหาสารคาม,40.0,มหาสารคาม,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.19093333,103.1252772,1,1,0,0,0,0,0,0,1,1,13,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ย้อมพัฒนา - นาโพธิ์,452.01,มุกดาหาร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,16.34477029,104.5227811,2,2,1,0,1,0,0,0,2,2,13,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,คลองกระจัง - ศรีเทพ,87.8,เพชรบูรณ์,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.34507189,101.1345926,1,1,0,0,0,0,0,0,0,0,13,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,วัดป่าเลไลยก์ - โพธิ์พระยา,1.25,สุพรรณบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,14.48692096,100.0912347,3,3,1,0,0,0,0,0,1,1,14,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,บางขัน - ลำทับ,103.235,กระบี่,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,8.072593252,99.31284803,2,2,1,0,0,0,0,0,0,0,14,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,อรุณอมรินทร์ - พุทธมณฑลสาย4,10.75,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.7867671,100.3731832,2,2,0,0,2,0,0,0,0,0,14,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,สุพรรณบุรี - นาคู,2.68,สุพรรณบุรี,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,14.46251319,100.1555119,3,3,1,0,0,0,0,0,1,1,15,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ท่าควาย - กลางน้อย,319.5,นครพนม,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.36701,104.792234,1,1,1,0,0,0,0,0,1,1,15,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,บางแค - คลองมหาสวัสดิ์,24.8,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.72252941,100.4058639,2,2,1,1,0,0,0,0,0,0,15,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ศรีบุญเรือง - ภูเวียง,32.575,ขอนแก่น,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,16.6893976,102.373973,2,2,0,0,0,0,0,0,2,2,15,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,อรุณอมรินทร์ - พุทธมณฑลสาย4,11.0,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,13.78698462,100.3712118,2,2,1,0,0,0,0,0,0,0,15,บ่าย (12:00 - 15:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,หินกอง - คลองยาง,98.1,สระบุรี,ทางตรง+ไม่มีความลาดชัน,ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ,อื่นๆ,แจ่มใส,14.37301552,100.964373,2,2,0,0,0,0,0,0,1,1,16,เย็น (16:00 - 19:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,หนองหิ้ง - เหล่าหลวง,26.951,บึงกาฬ,ทางตรง+ไม่มีความลาดชัน,แซงรถอย่างผิดกฎหมาย,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,17.9413412,104.0158521,3,3,1,0,0,0,0,0,1,1,16,เย็น (16:00 - 19:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,แยกนาแหลม - หนองห้า,251.255,แพร่,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,18.1537835,100.1589927,2,2,2,0,0,0,0,0,0,0,16,เย็น (16:00 - 19:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,สุโขทัย - ท่าฉนวน,1.32,สุโขทัย,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,17.01643337,99.83167738,3,3,1,0,0,0,0,0,2,2,17,เย็น (16:00 - 19:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,โค้งวิไล - เขาน้ำอุ่น,35.225,กำแพงเพชร,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,16.07333121,99.40971628,2,2,0,0,0,0,0,0,4,4,17,เย็น (16:00 - 19:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ห้วยก้านเหลือง - ดงบัง,129.866,บึงกาฬ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.38186239,103.60673,1,1,0,0,0,0,0,0,1,1,17,เย็น (16:00 - 19:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,แขวงคลองสองต้นนุ่น - พิมพา,34.4,สมุทรปราการ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.63092731,100.9044081,1,1,0,0,0,0,0,0,0,0,17,เย็น (16:00 - 19:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,อ่างทอง - ไชโย,55.0,อ่างทอง,ทางตรง+ไม่มีความลาดชัน,มีกองวัสดุ/สิ่งกีดขวาง,ชนท้าย,แจ่มใส,14.6227868,100.471458,2,2,1,0,0,1,0,0,1,1,19,เย็น (16:00 - 19:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,เขาไร่ยา - แพร่งขาหยั่ง,28.05,จันทบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,12.88740078,102.09124,2,2,0,0,0,0,1,2,0,2,20,กลางคืน (20:00 - 23:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,แขวงรามอินทรา - บางพลี,47.0,กรุงเทพมหานคร,,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.79493212,100.6827316,2,2,0,0,1,0,0,0,1,1,20,กลางคืน (20:00 - 23:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ด่านดู่ - โคกงาม,321.85,เลย,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,17.20438091,101.1595894,1,1,0,0,0,0,0,0,0,0,20,กลางคืน (20:00 - 23:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,อรุณอมรินทร์ - พุทธมณฑลสาย4,11.725,กรุงเทพมหานคร,,ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร,ชนท้าย,แจ่มใส,13.78742615,100.3640503,2,2,1,0,0,0,0,0,2,2,20,กลางคืน (20:00 - 23:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,ภูเขียว - เกษตรสมบูรณ์,5.0,ชัยภูมิ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.34453895,102.087421,1,1,1,0,0,0,0,0,2,2,20,กลางคืน (20:00 - 23:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,แก่งเสี้ยน - ท่าพะเนียด,0.4,กาญจนบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.06681705,99.48964477,1,1,1,0,0,0,0,0,0,0,21,กลางคืน (20:00 - 23:59),2026,1,26,0,0,0,normal_day,000000
2026,กรมทางหลวง,แยกปากจั๊วะ - แยกเจริญราษฎร์,244.665,แพร่,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,อื่นๆ,แจ่มใส,18.12082198,100.1406007,2,2,0,0,0,0,0,0,1,1,22,กลางคืน (20:00 - 23:59),2026,1,26,0,0,0,normal_day,000000
